conc_inicio,conc_fin,bonificacion,efectivo,tpg
32025,27015,,12.5,6.75
15024,27015,,8.85,4.78
36902,27015,,12.5,6.75
15025,27015,,5.7,3.08
27012,27015,,7.8,4.21
27013,27015,,7.3,3.94
32029,27015,,13.0,7.02
27016,27015,,8.35,4.51
15027,27015,,5.7,3.08
32026,27015,,10.4,5.62
15028,27015,,16.65,8.99
15029,27015,,10.9,5.89
32027,27015,,14.55,7.86
27015,27015,,1.55,0.84
36013,27015,,16.65,8.99
36014,27015,,16.15,8.72
32028,27015,,17.15,9.26
15031,27015,,7.3,3.94
36015,27015,,14.05,7.59
15032,27015,,5.7,3.08
15033,27015,,14.05,7.59
36016,27015,,9.35,5.05
15034,27015,,17.15,9.26
32030,27015,,17.15,9.26
32031,27015,,12.5,6.75
15035,27015,,6.25,3.38
15036,27015,,7.3,3.94
15037,27015,,17.15,9.26
27017,27015,,11.45,6.19
36018,27015,,12.5,6.75
36019,27015,,19.25,10.4
27019,27015,,5.2,2.81
15038,27015,,6.75,3.65
27020,27015,,3.1,1.67
32033,27015,,15.1,8.15
36021,27015,,21.35,11.53
27022,27015,,3.1,1.67
27023,27015,,4.7,2.54
15039,27015,,5.7,3.08
36024,27015,,9.35,5.05
27026,27015,,4.7,2.54
32038,27015,,12.5,6.75
15040,27015,,14.05,7.59
32039,27015,,16.15,8.72
32040,27015,,11.95,6.46
32041,27015,,16.15,8.72
32042,27015,,17.15,9.26
27027,27015,,4.15,2.24
15042,27015,,14.55,7.86
27028,27015,,2.6,1.4
32043,27015,,13.0,7.02
15043,27015,,11.95,6.46
32044,27015,,13.55,7.32
15044,27015,,7.3,3.94
36026,27015,,17.7,9.56
32045,27015,,11.45,6.19
15045,27015,,15.1,8.15
36027,27015,,17.15,9.26
27029,27015,,2.1,1.13
36028,27015,,16.15,8.72
15046,27015,,5.7,3.08
32046,27015,,14.55,7.86
15047,27015,,6.75,3.65
15048,27015,,6.75,3.65
36029,27015,,19.25,10.4
15049,27015,,5.7,3.08
36030,27015,,17.15,9.26
36031,27015,,17.15,9.26
27030,27015,,3.1,1.67
15050,27015,,5.2,2.81
27031,27015,,8.35,4.51
32049,27015,,11.95,6.46
32050,27015,,17.15,9.26
27032,27015,,6.25,3.38
36032,27015,,14.55,7.86
36033,27015,,19.75,10.67
15051,27015,,7.3,3.94
32051,27015,,16.15,8.72
27033,27015,,3.1,1.67
15053,27015,,16.65,8.99
15052,27015,,16.15,8.72
15054,27015,,6.75,3.65
27034,27015,,8.35,4.51
15055,27015,,6.25,3.38
15056,27015,,13.55,7.32
27035,27015,,8.35,4.51
36035,27015,,20.3,10.96
32052,27015,,11.45,6.19
15057,27015,,14.55,7.86
32009,27015,,13.55,7.32
32015,27015,,13.55,7.32
32019,27015,,11.45,6.19
27014,27015,,3.65,1.97
36022,27015,,18.75,10.13
27024,27015,,7.3,3.94
32035,27015,,10.4,5.62
27043,27015,,4.7,2.54
32058,27015,,11.95,6.46
15066,27015,,8.35,4.51
36039,27015,,20.3,10.96
36048,27015,,23.95,12.94
27058,27015,,8.35,4.51
27063,27015,,4.15,2.24
27064,27015,,7.3,3.94
36036,27015,,23.4,12.64
32053,27015,,18.2,9.83
15058,27015,,7.3,3.94
15059,27015,,9.35,5.05
15060,27015,,9.9,5.35
15061,27015,,6.75,3.65
32012,27015,,16.15,8.72
32054,27015,,11.45,6.19
27038,27015,,4.7,2.54
27039,27015,,1.55,0.84
15062,27015,,15.1,8.15
15902,27015,,5.7,3.08
15064,27015,,6.75,3.65
32055,27015,,12.5,6.75
32056,27015,,15.6,8.42
15065,27015,,13.55,7.32
27040,27015,,5.2,2.81
27041,27015,,9.35,5.05
32057,27015,,12.5,6.75
27042,27015,,5.7,3.08
36037,27015,,19.25,10.4
27045,27015,,8.35,4.51
32060,27015,,12.5,6.75
32061,27015,,10.4,5.62
36041,27015,,17.15,9.26
27046,27015,,2.6,1.4
36043,27015,,18.2,9.83
36042,27015,,17.15,9.26
15068,27015,,13.0,7.02
36044,27015,,13.55,7.32
15069,27015,,7.3,3.94
32064,27015,,15.6,8.42
36038,27015,,16.65,8.99
32062,27015,,16.15,8.72
36040,27015,,15.6,8.42
15071,27015,,16.15,8.72
27049,27015,,5.2,2.81
32065,27015,,11.95,6.46
32066,27015,,15.6,8.42
27050,27015,,10.4,5.62
27056,27015,,1.55,0.84
32067,27015,,15.1,8.15
32068,27015,,14.55,7.86
36045,27015,,18.75,10.13
15072,27015,,15.6,8.42
32069,27015,,13.55,7.32
27051,27015,,6.25,3.38
36046,27015,,16.65,8.99
27052,27015,,9.9,5.35
15073,27015,,17.7,9.56
27053,27015,,3.65,1.97
32071,27015,,19.25,10.4
27054,27015,,3.1,1.67
36047,27015,,8.35,4.51
15074,27015,,13.0,7.02
32073,27015,,14.05,7.59
15075,27015,,6.75,3.65
36049,27015,,21.35,11.53
36050,27015,,17.7,9.56
27055,27015,,6.75,3.65
32074,27015,,11.95,6.46
32075,27015,,11.95,6.46
32076,27015,,10.4,5.62
15076,27015,,5.7,3.08
32070,27015,,11.45,6.19
32077,27015,,14.55,7.86
15077,27015,,13.55,7.32
15078,27015,,11.45,6.19
15079,27015,,6.25,3.38
36051,27015,,17.7,9.56
32078,27015,,16.15,8.72
27057,27015,,5.7,3.08
36052,27015,,9.9,5.35
27059,27015,,9.35,5.05
15080,27015,,5.2,2.81
36053,27015,,17.7,9.56
27060,27015,,6.75,3.65
32079,27015,,12.5,6.75
15082,27015,,11.95,6.46
32081,27015,,11.95,6.46
36054,27015,,22.35,12.07
15083,27015,,4.7,2.54
15084,27015,,10.4,5.62
15085,27015,,8.35,4.51
27061,27015,,5.2,2.81
32082,27015,,15.6,8.42
15086,27015,,10.9,5.89
27062,27015,,7.8,4.21
36055,27015,,21.35,11.53
15088,27015,,11.45,6.19
15087,27015,,6.75,3.65
36056,27015,,13.55,7.32
15089,27015,,11.95,6.46
32084,27015,,14.55,7.86
32085,27015,,17.7,9.56
32086,27015,,15.1,8.15
36057,27015,,19.25,10.4
36059,27015,,8.85,4.78
36058,27015,,17.7,9.56
36060,27015,,15.6,8.42
27065,27015,,1.55,0.84
32087,27015,,10.4,5.62
32088,27015,,13.0,7.02
36061,27015,,16.15,8.72
32089,27015,,13.55,7.32
32090,27015,,15.1,8.15
32091,27015,,19.25,10.4
32092,27015,,15.6,8.42
15091,27015,,6.75,3.65
15090,27015,,5.7,3.08
15092,27015,,14.05,7.59
27066,27015,,5.7,3.08
27021,27015,,2.6,1.4
32032,27015,,15.1,8.15
27025,27015,,6.75,3.65
32036,27015,,13.55,7.32
32037,27015,,13.0,7.02
15093,27015,,13.0,7.02
32003,36013,,3.65,1.97
15007,36013,,10.9,5.89
32014,36013,,5.2,2.81
36009,36013,,1.55,0.84
15018,36013,,17.7,9.56
15030,36013,,16.65,8.99
36017,36013,,6.75,3.65
27018,36013,,19.75,10.67
36023,36013,,6.75,3.65
32034,36013,,15.1,8.15
36901,36013,,7.3,3.94
36025,36013,,3.1,1.67
15041,36013,,14.55,7.86
32047,36013,,7.3,3.94
32048,36013,,16.15,8.72
27044,36013,,18.75,10.13
32059,36013,,7.3,3.94
32063,36013,,12.5,6.75
27047,36013,,10.9,5.89
15067,36013,,9.9,5.35
27048,36013,,19.75,10.67
32072,36013,,13.55,7.32
32080,36013,,10.4,5.62
32083,36013,,18.2,9.83
27001,36013,,18.75,10.13
15001,36013,,15.6,8.42
36020,36013,,9.9,5.35
27002,36013,,21.35,11.53
32001,36013,,7.8,4.21
15002,36013,,9.9,5.35
32002,36013,,5.7,3.08
27003,36013,,10.4,5.62
15003,36013,,15.1,8.15
36001,36013,,2.1,1.13
15004,36013,,17.7,9.56
15005,36013,,17.15,9.26
15006,36013,,12.5,6.75
36034,36013,,2.1,1.13
27037,36013,,16.15,8.72
15070,36013,,19.25,10.4
15081,36013,,20.3,10.96
32004,36013,,2.1,1.13
36003,36013,,6.25,3.38
27004,36013,,17.15,9.26
32005,36013,,10.4,5.62
32006,36013,,6.25,3.38
32007,36013,,8.35,4.51
27901,36013,,15.1,8.15
32008,36013,,6.25,3.38
27005,36013,,22.35,12.07
36002,36013,,5.7,3.08
32010,36013,,4.15,2.24
32011,36013,,3.1,1.67
27006,36013,,15.6,8.42
27007,36013,,15.1,8.15
15008,36013,,15.6,8.42
15009,36013,,15.6,8.42
32013,36013,,3.65,1.97
15010,36013,,13.55,7.32
15011,36013,,9.35,5.05
15012,36013,,8.35,4.51
27008,36013,,10.9,5.89
15013,36013,,9.35,5.05
36004,36013,,6.75,3.65
27902,36013,,23.4,12.64
15014,36013,,14.55,7.86
15015,36013,,17.15,9.26
36005,36013,,6.75,3.65
32016,36013,,7.8,4.21
15016,36013,,15.6,8.42
36006,36013,,6.75,3.65
15017,36013,,15.6,8.42
36007,36013,,5.2,2.81
36008,36013,,6.25,3.38
32018,36013,,3.65,1.97
32017,36013,,15.6,8.42
27009,36013,,7.8,4.21
15019,36013,,14.05,7.59
15901,36013,,21.85,11.8
15020,36013,,13.55,7.32
15021,36013,,14.05,7.59
32020,36013,,4.7,2.54
32022,36013,,4.7,2.54
32021,36013,,12.5,6.75
32023,36013,,10.4,5.62
27010,36013,,16.15,8.72
27011,36013,,16.15,8.72
36010,36013,,7.8,4.21
15022,36013,,20.8,11.23
15023,36013,,14.55,7.86
32024,36013,,4.7,2.54
32025,36013,,4.7,2.54
15024,36013,,14.05,7.59
36902,36013,,4.7,2.54
15025,36013,,20.3,10.96
27012,36013,,16.65,8.99
27013,36013,,22.9,12.37
32029,36013,,10.9,5.89
27016,36013,,8.35,4.51
15027,36013,,16.15,8.72
32026,36013,,6.25,3.38
15028,36013,,14.55,7.86
15029,36013,,14.05,7.59
32027,36013,,2.6,1.4
27015,36013,,16.65,8.99
36013,36013,,1.55,0.84
36014,36013,,2.6,1.4
32028,36013,,11.45,6.19
15031,36013,,15.6,8.42
36015,36013,,7.3,3.94
15032,36013,,14.55,7.86
15033,36013,,8.35,4.51
36016,36013,,7.8,4.21
15034,36013,,13.55,7.32
32030,36013,,8.35,4.51
32031,36013,,7.3,3.94
15035,36013,,17.7,9.56
15036,36013,,18.2,9.83
15037,36013,,15.6,8.42
27017,36013,,14.05,7.59
36018,36013,,4.15,2.24
36019,36013,,2.1,1.13
27019,36013,,22.35,12.07
15038,36013,,13.0,7.02
27020,36013,,13.55,7.32
32033,36013,,3.1,1.67
36021,36013,,5.7,3.08
27022,36013,,15.6,8.42
27023,36013,,11.95,6.46
15039,36013,,16.65,8.99
36024,36013,,8.85,4.78
27026,36013,,13.55,7.32
32038,36013,,13.55,7.32
15040,36013,,14.55,7.86
32039,36013,,11.45,6.19
32040,36013,,4.15,2.24
32041,36013,,6.75,3.65
32042,36013,,7.8,4.21
27027,36013,,21.35,11.53
15042,36013,,9.9,5.35
27028,36013,,14.55,7.86
32043,36013,,7.8,4.21
15043,36013,,15.6,8.42
32044,36013,,13.0,7.02
15044,36013,,23.4,12.64
36026,36013,,4.7,2.54
32045,36013,,5.2,2.81
15045,36013,,12.5,6.75
36027,36013,,6.75,3.65
27029,36013,,17.7,9.56
36028,36013,,5.7,3.08
15046,36013,,11.95,6.46
32046,36013,,1.55,0.84
15047,36013,,13.55,7.32
15048,36013,,16.15,8.72
36029,36013,,5.7,3.08
15049,36013,,19.25,10.4
36030,36013,,1.55,0.84
36031,36013,,1.55,0.84
27030,36013,,20.3,10.96
15050,36013,,17.15,9.26
27031,36013,,9.9,5.35
32049,36013,,9.9,5.35
32050,36013,,11.45,6.19
27032,36013,,10.4,5.62
36032,36013,,6.75,3.65
36033,36013,,3.65,1.97
15051,36013,,18.2,9.83
32051,36013,,7.3,3.94
27033,36013,,18.75,10.13
15053,36013,,12.5,6.75
15052,36013,,15.1,8.15
15054,36013,,18.2,9.83
27034,36013,,19.25,10.4
15055,36013,,18.2,9.83
15056,36013,,10.4,5.62
27035,36013,,22.9,12.37
36035,36013,,5.7,3.08
32052,36013,,7.3,3.94
15057,36013,,10.4,5.62
32009,36013,,14.55,7.86
32015,36013,,14.55,7.86
32019,36013,,5.2,2.81
27014,36013,,15.1,8.15
36022,36013,,7.3,3.94
27024,36013,,11.95,6.46
32035,36013,,6.25,3.38
27043,36013,,13.55,7.32
32058,36013,,6.75,3.65
15066,36013,,11.45,6.19
36039,36013,,3.1,1.67
36048,36013,,6.75,3.65
27058,36013,,9.35,5.05
27063,36013,,21.35,11.53
27064,36013,,23.95,12.94
36036,36013,,7.8,4.21
32053,36013,,12.5,6.75
15058,36013,,16.15,8.72
15059,36013,,12.5,6.75
15060,36013,,11.45,6.19
15061,36013,,21.85,11.8
32012,36013,,10.4,5.62
32054,36013,,5.7,3.08
27038,36013,,20.3,10.96
27039,36013,,15.1,8.15
15062,36013,,10.9,5.89
15902,36013,,16.15,8.72
15064,36013,,16.15,8.72
32055,36013,,6.75,3.65
32056,36013,,3.65,1.97
15065,36013,,8.35,4.51
27040,36013,,11.45,6.19
27041,36013,,8.85,4.78
32057,36013,,9.35,5.05
27042,36013,,11.45,6.19
36037,36013,,2.1,1.13
27045,36013,,16.15,8.72
32060,36013,,13.55,7.32
32061,36013,,6.75,3.65
36041,36013,,4.7,2.54
27046,36013,,17.15,9.26
36043,36013,,3.1,1.67
36042,36013,,1.55,0.84
15068,36013,,15.1,8.15
36044,36013,,7.8,4.21
15069,36013,,17.15,9.26
32064,36013,,3.1,1.67
36038,36013,,4.7,2.54
32062,36013,,6.75,3.65
36040,36013,,6.25,3.38
15071,36013,,11.45,6.19
27049,36013,,11.95,6.46
32065,36013,,4.7,2.54
32066,36013,,3.65,1.97
27050,36013,,12.5,6.75
27056,36013,,15.6,8.42
32067,36013,,6.25,3.38
32068,36013,,3.65,1.97
36045,36013,,3.1,1.67
15072,36013,,8.85,4.78
32069,36013,,3.1,1.67
27051,36013,,23.4,12.64
36046,36013,,6.75,3.65
27052,36013,,12.5,6.75
15073,36013,,10.9,5.89
27053,36013,,18.75,10.13
32071,36013,,13.55,7.32
27054,36013,,19.25,10.4
36047,36013,,8.85,4.78
15074,36013,,9.35,5.05
32073,36013,,15.1,8.15
15075,36013,,16.15,8.72
36049,36013,,3.1,1.67
36050,36013,,2.6,1.4
27055,36013,,13.55,7.32
32074,36013,,4.7,2.54
32075,36013,,6.25,3.38
32076,36013,,6.75,3.65
15076,36013,,18.75,10.13
32070,36013,,11.45,6.19
32077,36013,,8.85,4.78
15077,36013,,11.95,6.46
15078,36013,,9.9,5.35
15079,36013,,10.9,5.89
36051,36013,,5.7,3.08
32078,36013,,10.4,5.62
27057,36013,,12.5,6.75
36052,36013,,6.75,3.65
27059,36013,,9.35,5.05
15080,36013,,13.55,7.32
36053,36013,,3.65,1.97
27060,36013,,9.9,5.35
32079,36013,,7.3,3.94
15082,36013,,9.35,5.05
32081,36013,,5.7,3.08
36054,36013,,5.2,2.81
15083,36013,,13.0,7.02
15084,36013,,12.5,6.75
15085,36013,,8.85,4.78
27061,36013,,20.8,11.23
32082,36013,,9.9,5.35
15086,36013,,11.95,6.46
27062,36013,,14.05,7.59
36055,36013,,4.15,2.24
15088,36013,,11.95,6.46
15087,36013,,19.25,10.4
36056,36013,,7.8,4.21
15089,36013,,10.4,5.62
32084,36013,,5.2,2.81
32085,36013,,11.95,6.46
32086,36013,,16.65,8.99
36057,36013,,4.15,2.24
36059,36013,,10.4,5.62
36058,36013,,3.65,1.97
36060,36013,,7.3,3.94
27065,36013,,17.15,9.26
32087,36013,,6.25,3.38
32088,36013,,14.05,7.59
36061,36013,,7.3,3.94
32089,36013,,8.85,4.78
32090,36013,,6.25,3.38
32091,36013,,13.55,7.32
32092,36013,,17.15,9.26
15091,36013,,16.65,8.99
15090,36013,,13.55,7.32
15092,36013,,14.05,7.59
27066,36013,,21.85,11.8
27021,36013,,17.7,9.56
32032,36013,,9.35,5.05
27025,36013,,22.35,12.07
32036,36013,,8.35,4.51
32037,36013,,8.35,4.51
15093,36013,,13.55,7.32
32003,36014,,2.1,1.13
15007,36014,,14.55,7.86
32014,36014,,3.65,1.97
36009,36014,,1.55,0.84
15018,36014,,20.3,10.96
15030,36014,,18.75,10.13
36017,36014,,7.8,4.21
27018,36014,,18.75,10.13
36023,36014,,6.75,3.65
32034,36014,,12.5,6.75
36901,36014,,10.4,5.62
36025,36014,,4.7,2.54
15041,36014,,17.15,9.26
32047,36014,,3.65,1.97
32048,36014,,13.55,7.32
27044,36014,,17.7,9.56
32059,36014,,6.25,3.38
32063,36014,,11.45,6.19
27047,36014,,10.4,5.62
15067,36014,,13.0,7.02
27048,36014,,18.75,10.13
32072,36014,,13.0,7.02
32080,36014,,9.35,5.05
32083,36014,,15.6,8.42
27001,36014,,18.2,9.83
15001,36014,,17.7,9.56
36020,36014,,9.35,5.05
27002,36014,,20.3,10.96
32001,36014,,5.2,2.81
15002,36014,,12.5,6.75
32002,36014,,4.7,2.54
27003,36014,,9.35,5.05
15003,36014,,14.05,7.59
36001,36014,,1.55,0.84
15004,36014,,19.75,10.67
15005,36014,,19.25,10.4
15006,36014,,11.45,6.19
36034,36014,,2.1,1.13
27037,36014,,15.6,8.42
15070,36014,,17.7,9.56
15081,36014,,22.35,12.07
32004,36014,,3.1,1.67
36003,36014,,6.75,3.65
27004,36014,,16.15,8.72
32005,36014,,6.75,3.65
32006,36014,,3.65,1.97
32007,36014,,6.25,3.38
27901,36014,,14.05,7.59
32008,36014,,5.2,2.81
27005,36014,,21.35,11.53
36002,36014,,8.85,4.78
32010,36014,,3.1,1.67
32011,36014,,4.15,2.24
27006,36014,,14.55,7.86
27007,36014,,14.55,7.86
15008,36014,,17.7,9.56
15009,36014,,17.7,9.56
32013,36014,,5.2,2.81
15010,36014,,12.5,6.75
15011,36014,,12.5,6.75
15012,36014,,11.45,6.19
27008,36014,,9.9,5.35
15013,36014,,12.5,6.75
36004,36014,,7.8,4.21
27902,36014,,22.9,12.37
15014,36014,,17.7,9.56
15015,36014,,19.25,10.4
36005,36014,,9.9,5.35
32016,36014,,5.2,2.81
15016,36014,,18.75,10.13
36006,36014,,9.9,5.35
15017,36014,,17.7,9.56
36007,36014,,9.35,5.05
36008,36014,,7.3,3.94
32018,36014,,2.6,1.4
32017,36014,,14.55,7.86
27009,36014,,6.75,3.65
15019,36014,,16.15,8.72
15901,36014,,23.95,12.94
15020,36014,,16.65,8.99
15021,36014,,16.15,8.72
32020,36014,,3.1,1.67
32022,36014,,3.65,1.97
32021,36014,,9.9,5.35
32023,36014,,9.35,5.05
27010,36014,,15.1,8.15
27011,36014,,15.6,8.42
36010,36014,,10.9,5.89
15022,36014,,22.9,12.37
15023,36014,,17.15,9.26
32024,36014,,3.1,1.67
32025,36014,,3.65,1.97
15024,36014,,16.15,8.72
36902,36014,,6.25,3.38
15025,36014,,22.35,12.07
27012,36014,,15.6,8.42
27013,36014,,22.35,12.07
32029,36014,,10.4,5.62
27016,36014,,7.8,4.21
15027,36014,,18.2,9.83
32026,36014,,5.7,3.08
15028,36014,,17.15,9.26
15029,36014,,16.15,8.72
32027,36014,,1.55,0.84
27015,36014,,16.15,8.72
36013,36014,,2.6,1.4
36014,36014,,1.55,0.84
32028,36014,,7.8,4.21
15031,36014,,17.7,9.56
36015,36014,,10.4,5.62
15032,36014,,13.55,7.32
15033,36014,,11.45,6.19
36016,36014,,6.75,3.65
15034,36014,,16.65,8.99
32030,36014,,5.2,2.81
32031,36014,,6.75,3.65
15035,36014,,19.75,10.67
15036,36014,,20.3,10.96
15037,36014,,18.75,10.13
27017,36014,,13.0,7.02
36018,36014,,5.2,2.81
36019,36014,,4.15,2.24
27019,36014,,21.85,11.8
15038,36014,,13.0,7.02
27020,36014,,12.5,6.75
32033,36014,,1.55,0.84
36021,36014,,6.25,3.38
27022,36014,,14.55,7.86
27023,36014,,10.9,5.89
15039,36014,,18.75,10.13
36024,36014,,7.8,4.21
27026,36014,,12.5,6.75
32038,36014,,13.0,7.02
15040,36014,,18.2,9.83
32039,36014,,8.35,4.51
32040,36014,,3.65,1.97
32041,36014,,4.15,2.24
32042,36014,,5.2,2.81
27027,36014,,20.3,10.96
15042,36014,,13.0,7.02
27028,36014,,13.55,7.32
32043,36014,,6.25,3.38
15043,36014,,17.7,9.56
32044,36014,,11.95,6.46
15044,36014,,25.5,13.77
36026,36014,,7.8,4.21
32045,36014,,4.15,2.24
15045,36014,,15.1,8.15
36027,36014,,9.9,5.35
27029,36014,,17.15,9.26
36028,36014,,8.85,4.78
15046,36014,,10.9,5.89
32046,36014,,2.1,1.13
15047,36014,,15.6,8.42
15048,36014,,18.2,9.83
36029,36014,,6.75,3.65
15049,36014,,21.85,11.8
36030,36014,,3.1,1.67
36031,36014,,3.1,1.67
27030,36014,,19.75,10.67
15050,36014,,19.75,10.67
27031,36014,,8.85,4.78
32049,36014,,8.85,4.78
32050,36014,,8.85,4.78
27032,36014,,9.9,5.35
36032,36014,,9.35,5.05
36033,36014,,4.7,2.54
15051,36014,,20.3,10.96
32051,36014,,4.7,2.54
27033,36014,,18.2,9.83
15053,36014,,15.6,8.42
15052,36014,,18.2,9.83
15054,36014,,20.3,10.96
27034,36014,,18.2,9.83
15055,36014,,20.3,10.96
15056,36014,,13.55,7.32
27035,36014,,22.35,12.07
36035,36014,,6.75,3.65
32052,36014,,6.75,3.65
15057,36014,,13.0,7.02
32009,36014,,14.05,7.59
32015,36014,,13.55,7.32
32019,36014,,4.15,2.24
27014,36014,,14.05,7.59
36022,36014,,10.4,5.62
27024,36014,,10.9,5.89
32035,36014,,5.2,2.81
27043,36014,,12.5,6.75
32058,36014,,5.7,3.08
15066,36014,,11.95,6.46
36039,36014,,4.15,2.24
36048,36014,,6.25,3.38
27058,36014,,8.35,4.51
27063,36014,,20.3,10.96
27064,36014,,26.0,14.04
36036,36014,,8.85,4.78
32053,36014,,9.9,5.35
15058,36014,,18.2,9.83
15059,36014,,14.55,7.86
15060,36014,,13.55,7.32
15061,36014,,23.95,12.94
32012,36014,,6.25,3.38
32054,36014,,5.2,2.81
27038,36014,,19.25,10.4
27039,36014,,14.55,7.86
15062,36014,,14.05,7.59
15902,36014,,18.2,9.83
15064,36014,,18.2,9.83
32055,36014,,5.7,3.08
32056,36014,,1.55,0.84
15065,36014,,10.9,5.89
27040,36014,,10.9,5.89
27041,36014,,7.8,4.21
32057,36014,,8.35,4.51
27042,36014,,10.4,5.62
36037,36014,,4.15,2.24
27045,36014,,15.1,8.15
32060,36014,,13.0,7.02
32061,36014,,6.25,3.38
36041,36014,,7.8,4.21
27046,36014,,16.15,8.72
36043,36014,,5.2,2.81
36042,36014,,3.1,1.67
15068,36014,,18.75,10.13
36044,36014,,10.9,5.89
15069,36014,,19.25,10.4
32064,36014,,1.55,0.84
36038,36014,,7.8,4.21
32062,36014,,4.7,2.54
36040,36014,,8.85,4.78
15071,36014,,14.55,7.86
27049,36014,,10.9,5.89
32065,36014,,4.15,2.24
32066,36014,,1.55,0.84
27050,36014,,11.45,6.19
27056,36014,,14.55,7.86
32067,36014,,4.7,2.54
32068,36014,,2.6,1.4
36045,36014,,5.2,2.81
15072,36014,,11.95,6.46
32069,36014,,2.1,1.13
27051,36014,,22.35,12.07
36046,36014,,9.35,5.05
27052,36014,,11.45,6.19
15073,36014,,13.55,7.32
27053,36014,,17.7,9.56
32071,36014,,10.9,5.89
27054,36014,,18.2,9.83
36047,36014,,7.8,4.21
15074,36014,,12.5,6.75
32073,36014,,14.55,7.86
15075,36014,,18.2,9.83
36049,36014,,3.1,1.67
36050,36014,,2.6,1.4
27055,36014,,12.5,6.75
32074,36014,,3.65,1.97
32075,36014,,5.2,2.81
32076,36014,,5.7,3.08
15076,36014,,20.8,11.23
32070,36014,,10.4,5.62
32077,36014,,5.2,2.81
15077,36014,,15.1,8.15
15078,36014,,12.5,6.75
15079,36014,,10.4,5.62
36051,36014,,8.85,4.78
32078,36014,,7.8,4.21
27057,36014,,11.95,6.46
36052,36014,,8.85,4.78
27059,36014,,8.85,4.78
15080,36014,,12.5,6.75
36053,36014,,6.25,3.38
27060,36014,,8.85,4.78
32079,36014,,4.7,2.54
15082,36014,,11.95,6.46
32081,36014,,3.65,1.97
36054,36014,,5.2,2.81
15083,36014,,11.95,6.46
15084,36014,,14.55,7.86
15085,36014,,10.9,5.89
27061,36014,,19.75,10.67
32082,36014,,7.3,3.94
15086,36014,,14.05,7.59
27062,36014,,13.55,7.32
36055,36014,,4.15,2.24
15088,36014,,14.05,7.59
15087,36014,,21.35,11.53
36056,36014,,10.9,5.89
15089,36014,,11.45,6.19
32084,36014,,3.65,1.97
32085,36014,,9.35,5.05
32086,36014,,14.05,7.59
36057,36014,,5.2,2.81
36059,36014,,9.9,5.35
36058,36014,,7.3,3.94
36060,36014,,9.9,5.35
27065,36014,,16.15,8.72
32087,36014,,5.2,2.81
32088,36014,,13.55,7.32
36061,36014,,9.9,5.35
32089,36014,,6.75,3.65
32090,36014,,4.7,2.54
32091,36014,,10.9,5.89
32092,36014,,14.55,7.86
15091,36014,,18.75,10.13
15090,36014,,12.5,6.75
15092,36014,,17.15,9.26
27066,36014,,20.8,11.23
27021,36014,,16.65,8.99
32032,36014,,5.7,3.08
27025,36014,,21.85,11.8
32036,36014,,5.7,3.08
32037,36014,,7.3,3.94
15093,36014,,17.15,9.26
32003,32028,,8.85,4.78
15007,32028,,17.15,9.26
32014,32028,,4.15,2.24
36009,32028,,9.9,5.35
15018,32028,,22.9,12.37
15030,32028,,21.35,11.53
36017,32028,,14.05,7.59
27018,32028,,20.3,10.96
36023,32028,,16.65,8.99
32034,32028,,5.2,2.81
36901,32028,,19.25,10.4
36025,32028,,12.5,6.75
15041,32028,,19.75,10.67
32047,32028,,5.2,2.81
32048,32028,,6.25,3.38
27044,32028,,19.25,10.4
32059,32028,,7.3,3.94
32063,32028,,8.35,4.51
27047,32028,,11.45,6.19
15067,32028,,18.75,10.13
27048,32028,,20.3,10.96
32072,32028,,9.35,5.05
32080,32028,,6.75,3.65
32083,32028,,8.35,4.51
27001,32028,,18.75,10.13
15001,32028,,20.8,11.23
36020,32028,,11.95,6.46
27002,32028,,21.85,11.8
32001,32028,,4.15,2.24
15002,32028,,15.1,8.15
32002,32028,,7.3,3.94
27003,32028,,11.45,6.19
15003,32028,,17.15,9.26
36001,32028,,10.9,5.89
15004,32028,,22.9,12.37
15005,32028,,22.35,12.07
15006,32028,,14.55,7.86
36034,32028,,11.95,6.46
27037,32028,,16.65,8.99
15070,32028,,19.75,10.67
15081,32028,,25.5,13.77
32004,32028,,9.9,5.35
36003,32028,,15.6,8.42
27004,32028,,17.7,9.56
32005,32028,,1.55,0.84
32006,32028,,4.7,2.54
32007,32028,,4.15,2.24
27901,32028,,15.6,8.42
32008,32028,,5.7,3.08
27005,32028,,22.35,12.07
36002,32028,,17.7,9.56
32010,32028,,8.35,4.51
32011,32028,,10.9,5.89
27006,32028,,15.6,8.42
27007,32028,,16.15,8.72
15008,32028,,20.8,11.23
15009,32028,,20.3,10.96
32013,32028,,9.9,5.35
15010,32028,,15.1,8.15
15011,32028,,18.2,9.83
15012,32028,,14.05,7.59
27008,32028,,11.45,6.19
15013,32028,,16.15,8.72
36004,32028,,16.65,8.99
27902,32028,,23.95,12.94
15014,32028,,20.8,11.23
15015,32028,,22.35,12.07
36005,32028,,15.6,8.42
32016,32028,,3.1,1.67
15016,32028,,21.85,11.8
36006,32028,,18.75,10.13
15017,32028,,20.8,11.23
36007,32028,,13.0,7.02
36008,32028,,16.15,8.72
32018,32028,,8.35,4.51
32017,32028,,11.45,6.19
27009,32028,,8.35,4.51
15019,32028,,19.25,10.4
15901,32028,,27.05,14.61
15020,32028,,21.35,11.53
15021,32028,,19.25,10.4
32020,32028,,5.7,3.08
32022,32028,,7.8,4.21
